Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
1084,Female,No,2,Not Graduate,Yes,16184,0,172,240.0,1.0,Rural,Y
2608,Female,No,3+,Not Graduate,Yes,32551,0,235,180.0,0.0,Semiurban,Y
391,Male,Y,1,Not Graduate,No,14791,3081,-50,240.0,0.0,Rural,Y
738,Female,Yes,3+,Not Graduate,No,23977,0,104,240.0,0.0,semi-urban,Y
114,Male,No,four,Graduate,Yes,22154,0,126,180.0,0.0,Rural,Y
1069,Female,Yes,2,Not Graduate,No,17202,6414,186,180.0,0.0,Semiurban,Y
938,Female,Yes,1,Graduate,No,22548,1659,149,180.0,1.0,Urban,N
2300,Female,No,1,Graduate,No,9106,1994,195,240.0,1.0,Urban,N
1874,Male,No,0,Grad,No,13202,1459,204,360.0,0.0,Semiurban,Y
4705,Female,Yes,3+,Graduate,No,9995,681,138,240.0,1.0,Semiurban,Y
1016,Female,No,0,Not Graduate,No,34795,0,161,180.0,0.0,Urban,Y
258,Male,No,2,Not Graduate,No,11684,0,80,360.0,0.0,Semiurban,Y
3194,Female,No,3+,Graduate,No,14068,0,185,120.0,0.0,Rural,Y
1340,Female,Yes,2,Graduate,No,15381,0,191,240.0,0.0,Semiurban,Y
1153,Male,Yes,3+,Not Graduate,No,26496,0,197,240.0,0.0,Semiurban,Y
2265,Female,Yes,2,Graduate,Yes,10555,1773,49,240.0,0.0,Urban,Y
993,Male,Yes,0,Not Graduate,No,16735,6563,156,120.0,1.0,Semiurban,N
2969,Female,No,3+,Not Graduate,No,25039,0,214,240.0,0.0,Semiurban,N
2559,Female,No,3+,Graduate,Yes,13005,0,192,180.0,1.0,Urban,Y
1010,Mle,N,2,Not Graduate,No,28073,0,66,360.0,1.0,Urban,Y
3125,Female,No,0,Graduate,No,13161,0,118,120.0,1.0,Rural,Y
4918,Fmale,Yes,1,Not Graduate,No,14262,0,139,120.0,0.0,Semiurban,Y
527,Male,No,3+,Graduate,Yes,38601,0,188,180.0,0.0,Rural,Y
3514,Male,Yes,1,Not Graduate,No,35361,2107,123,360.0,0.0,Urban,N
133,Female,No,3+,Graduate,No,52763,4282,179,360.0,0.0,Semiurban,Y
2463,Male,Yes,2,Graduate,No,20574,3141,106,240.0,0.0,Rural,Y
36,Male,No,2,Not Graduate,Yes,14125,1688,86,180.0,0.0,Urban,Y
442,Female,Yes,2,Graduate,No,23546,0,62,180.0,1.0,Semiurban,Y
65,Male,No,0,Not Graduate,No,25262,0,160,240.0,0.0,Rural,Y
2030,Female,Yes,3+,Graduate,No,33978,0,194,360.0,1.0,Urban,N
1669,Fmale,No,0,Not Graduate,No,14919,0,92,180.0,0.0,Rural,Y
4468,Female,Yes,1,Graduate,No,25452,0,95,240.0,1.0,Rural,N
1283,Male,Yes,1,Not Graduate,No,37723,4932,202,240.0,0.0,Semiurban,Y
2176,Female,No,1,Not Graduate,No,17703,0,134,120.0,0.0,Rural,Y
639,Female,No,1,Not Graduate,Yes,36288,0,183,120.0,0.0,Rural,N
3069,Male,Yes,0,Graduate,Yes,34026,1542,115,240.0,0.0,Rural,N
1225,Female,No,,Not Graduate,Yes,20165,7813,82,360.0,1.0,Semiurban,Y
3339,Female,No,2,Graduate,No,23768,3728,125,120.0,1.0,Semiurban,Y
4740,Female,No,0,Graduate,Yes,22522,0,148,180.0,0.0,Urban,N
1219,Female,No,2,Graduate,No,16757,0,73,180.0,0.0,Rural,Y
1599,Male,No,2,Graduate,Yes,57715,2096,120,120.0,0.0,Rural,N
2726,Male,No,1,Not Graduate,No,9201,0,175,240.0,0.0,Urban,Y
2837,Male,Yes,2,Graduate,Yes,21528,1438,226,240.0,1.0,Rural,N
3744,Female,No,2,Graduate,Yes,16294,1648,156,240.0,1.0,Urban,Y
3929,Male,No,3+,Not Graduate,Yes,11641,0,192,120.0,0.0,Semiurban,Y
768,Female,Yes,2,Not Graduate,Yes,15375,0,192,180.0,1.0,Semiurban,N
2573,Female,No,0,Graduate,Yes,10764,2468,210,360.0,0.0,Urban,N
4280,Male,Yes,3+,Not Graduate,No,32724,3349,119,240.0,1.0,Semiurban,Y
1295,Male,No,3+,Graduate,No,29077,0,129,120.0,0.0,Urban,Y
3275,Female,No,0,Not Graduate,No,24135,0,212,360.0,1.0,Semiurban,N
3310,Female,Yes,0,Not Graduate,Yes,12362,0,146,360.0,1.0,Semiurban,N
1109,Female,Yes,2,Graduate,No,9086,0,192,360.0,1.0,Semiurban,Y
1660,Female,Yes,3+,Not Graduate,No,19586,0,117,360.0,1.0,Rural,N
1745,Female,Yes,0,Graduate,Yes,13239,2741,100,360.0,1.0,Rural,Y
1279,Mle,No,3+,Graduate,Yes,4843,0,137,360.0,0.0,semi-urban,Y
3526,Male,Yes,0,Graduate,Yes,10263,0,120,180.0,0.0,Urban,Y
4330,Male,No,0,Graduate,Yes,14877,1243,241,360.0,1.0,Urban,Y
130,Male,Y,2,Graduate,No,19938,2756,148,240.0,1.0,Semiurban,Y
2701,Male,Yes,0,Not Graduate,No,15524,0,166,120.0,0.0,Semiurban,Y
2256,Male,N,2,Not Graduate,Yes,9997,0,81,120.0,1.0,Urban,N
28,Male,No,1,Not Graduate,Yes,19235,9735,203,120.0,2.0,Semiurban,N
2942,Female,No,3+,Not Graduate,No,22566,4677,179,360.0,1.0,Semiurban,N
4295,Female,No,0,Graduate,No,32663,0,37,240.0,1.0,Semiurban,Y
4224,Male,Yes,0,Not Graduate,Yes,19722,0,173,180.0,0.0,Urban,Y
453,Male,Y,2,Graduate,No,37724,0,246,120.0,0.0,Semiurban,N
1235,Male,No,1,Not Graduate,No,19233,1228,187,240.0,0.0,Rural,Y
4594,Female,No,0,Graduate,Yes,18462,2781,41,120.0,1.0,Semiurban,Y
1720,Female,Yes,0,Graduate,Yes,7568,4671,172,240.0,1.0,Semiurban,Y
4864,Male,Yes,0,Not Graduate,No,25365,0,87,120.0,0.0,Urban,Y
3114,Female,Yes,four,Graduate,Yes,14134,0,168,999.0,1.0,Urban,Y
460,Female,Yes,1,Not Graduate,No,24685,1556,142,180.0,1.0,Metro,Y
2392,Male,Yes,1,Graduate,Yes,14216,494,215,180.0,2.0,Urban,Y
681,Male,,3+,Not Graduate,Yes,18184,3495,151,240.0,0.0,Rural,Y
2010,Female,Yes,0,Not Graduate,No,18603,1614,162,180.0,1.0,Semiurban,Y
2467,Male,,0,Not Graduate,Yes,44413,0,5,240.0,0.0,Rural,Y
1748,Male,Yes,2,Graduate,Yes,58901,1447,161,360.0,,Rural,N
4512,Male,No,1,Graduate,Yes,43789,954,104,180.0,0.0,Rural,Y
1955,Male,Yes,four,Not Graduate,Yes,36619,6394,137,360.0,0.0,Rural,N
362,Male,Yes,1,Not Graduate,Self,14118,0,213,240.0,1.0,Semiurban,N
1805,Female,No,2,Not Graduate,No,18458,2561,167,240.0,0.0,Semiurban,Y
3809,Female,No,0,Graduate,No,23685,1153,156,120.0,0.0,Semiurban,Y
4862,Female,Yes,2,Graduate,Yes,25191,1421,241,240.0,1.0,Urban,N
203,Male,Yes,2,Not Graduate,No,14538,4317,86,360.0,0.0,Rural,Y
935,Female,No,3+,Graduate,No,19143,316,106,360.0,0.0,semi-urban,Y
4509,Male,No,2,Not Graduate,No,29868,0,174,180.0,2.0,Rural,N
4809,Male,Yes,0,Graduate,Yes,16589,0,149,120.0,0.0,Urban,Y
965,Female,Yes,1,Graduate,No,12182,0,143,120.0,0.0,Semiurban,Y
125,Male,No,1,Graduate,Yes,22251,0,106,360.0,0.0,Semiurban,Y
4601,Female,Yes,,Not Graduate,No,27182,0,165,240.0,0.0,Urban,Y
4835,Female,No,2,Graduate,No,29044,0,197,360.0,1.0,Urban,N
1966,Male,No,0,Graduate,Yes,10334,0,226,360.0,0.0,Rural,N
2516,Male,No,0,Not Graduate,Yes,29622,0,109,120.0,0.0,Semiurban,Y
4198,Male,No,3+,Graduate,No,19943,0,150,240.0,0.0,Urban,Y
447,Female,No,3+,Graduate,No,29530,9390,42,120.0,0.0,Rural,Y
4808,Female,No,1,Graduate,Yes,40447,0,105,120.0,0.0,Urban,N
648,Female,No,2,Not Graduate,No,17226,0,179,240.0,0.0,Urban,N
4101,Male,No,2,Not Graduate,No,41260,0,201,120.0,2.0,Semiurban,N
2453,Male,No,0,Not Graduate,Yes,50121,0,237,240.0,1.0,Rural,Y
3384,Male,No,2,Grad,No,13546,0,44,180.0,1.0,Semiurban,N
1758,Female,,2,Graduate,No,24654,1636,132,120.0,1.0,Semiurban,Y
1589,Fmale,No,1,Not Graduate,Yes,21691,3919,81,240.0,1.0,Rural,Y
936,Male,Yes,2,Not Graduate,Yes,17292,0,154,360.0,1.0,Rural,Y
1451,Female,Yes,1,Graduate,Yes,10819,1903,188,180.0,-1.0,Metro,Y
4247,Male,Yes,3+,Not Graduate,Yes,34355,2448,149,180.0,0.0,Semiurban,N
3404,Female,Yes,0,Graduate,No,18113,0,126,240.0,1.0,Rural,Y
1354,Female,No,3+,Graduate,No,22228,0,219,180.0,-1.0,Semiurban,N
2962,Female,Yes,1,Not Graduate,No,31005,4700,206,360.0,0.0,Semiurban,Y
1189,Female,Yes,2,Graduate,No,35435,0,137,240.0,0.0,Semiurban,N
218,Male,No,four,Graduate,No,36816,4759,163,240.0,0.0,Urban,Y
1416,Female,No,0,Grad,Yes,36381,0,208,180.0,0.0,Urban,Y
4321,Female,Yes,3+,Not Graduate,Yes,23602,0,206,240.0,0.0,Semiurban,N
3858,Female,Yes,2,Graduate,No,25563,3414,164,180.0,1.0,Semiurban,Y
4810,Female,No,0,Not Graduate,Self,10288,0,179,180.0,0.0,Urban,N
878,Male,No,0,Graduate,Yes,6223,1330,82,360.0,1.0,Urban,N
3767,Male,No,2,Grad,Yes,36773,1734,95,120.0,1.0,Urban,N
2023,Female,No,2,Graduate,Yes,19829,0,163,360.0,0.0,semi-urban,Y
67,Female,Yes,1,Not Graduate,Yes,31434,0,123,360.0,1.0,Semiurban,Y
3702,Female,No,3+,Not Graduate,No,28798,3092,140,120.0,1.0,Semiurban,Y
1482,Female,Yes,0,Graduate,Yes,21798,0,166,180.0,1.0,Rural,Y
4558,Female,No,0,Not Graduate,Yes,22162,4054,107,240.0,1.0,Semiurban,Y
737,Female,No,2,Not Graduate,Yes,21631,6064,200,180.0,1.0,Rural,Y
1847,Male,No,1,Graduate,Yes,15292,772,309,240.0,1.0,Semiurban,Y
273,Male,No,1,Not Graduate,Yes,15818,0,114,120.0,1.0,Rural,Y
1491,Male,No,3+,Not Graduate,Yes,11496,0,57,360.0,0.0,Urban,Y
4873,Male,Yes,3+,Graduate,Yes,14313,3365,107,240.0,1.0,Urban,Y
3660,Male,Yes,2,Graduate,Yes,22048,914,160,240.0,1.0,Urban,Y
4221,Female,No,3+,Graduate,Yes,16039,0,83,240.0,0.0,Rural,N
4179,Female,Yes,0,Not Graduate,No,23479,1253,136,360.0,0.0,Rural,N
1945,Male,No,2,Not Graduate,No,21955,2441,124,180.0,1.0,Rural,N
661,Male,No,1,Not Graduate,No,15482,0,138,120.0,0.0,Rural,Y
1447,Male,Yes,1,Not Graduate,Yes,19040,4010,165,180.0,0.0,Urban,Y
2802,Male,Yes,2,Graduate,Yes,27384,409,205,180.0,0.0,Rural,Y
3052,Female,No,1,Not Graduate,No,29184,1562,192,240.0,0.0,Semiurban,N
289,Female,Yes,2,Graduate,Yes,30129,0,90,360.0,1.0,Rural,Y
1777,Female,Yes,1,Not Graduate,Yes,33491,4753,168,180.0,1.0,Urban,N
1358,Female,No,1,Not Graduate,No,17183,0,118,120.0,0.0,Rural,Y
3876,Male,No,2,Graduate,No,44357,9766,163,120.0,1.0,Urban,Y
4083,Female,Yes,0,Graduate,No,15450,0,168,360.0,1.0,Semiurban,Y
3316,Female,No,3+,Not Graduate,Yes,32073,0,143,240.0,1.0,Rural,Y
4082,Female,N,2,Not Graduate,Yes,43082,1984,174,180.0,0.0,Urban,Y
3556,Male,Yes,3+,Not Graduate,Yes,15769,9982,313,180.0,1.0,Urban,Y
227,Female,Yes,2,Not Graduate,Yes,16042,0,55,180.0,0.0,Semiurban,Y
761,Male,No,0,Graduate,No,23962,0,228,360.0,1.0,Urban,Y
515,Male,Yes,1,Not Graduate,No,18972,1454,200,180.0,0.0,Semiurban,Y
4051,Male,No,3+,Not Graduate,No,39513,1727,186,180.0,1.0,Rural,Y
1606,Female,Yes,1,Graduate,No,11134,0,138,360.0,1.0,Urban,N
4970,Female,No,0,Graduate,No,9740,0,162,180.0,1.0,Rural,N
4974,Male,Yes,1,Not Graduate,No,17204,2111,210,120.0,0.0,Metro,N
2918,Male,Yes,0,Not Graduate,No,50225,3057,149,180.0,0.0,Urban,Y
2892,Male,No,1,Graduate,Yes,27408,1616,177,360.0,1.0,Rural,Y
3595,Female,Yes,3+,Graduate,Yes,15894,0,120,120.0,1.0,Rural,N
909,Female,Yes,3+,Not Graduate,Yes,37530,0,1500,180.0,0.0,Rural,Y
801,Female,Yes,1,Not Graduate,Yes,10873,4356,176,360.0,0.0,Urban,Y
769,Female,Yes,0,Not Graduate,No,31579,0,107,360.0,0.0,Semiurban,Y
194,Male,Yes,four,Graduate,No,33871,0,121,360.0,0.0,Semiurban,Y
3665,Male,Yes,0,Not Graduate,Yes,22451,0,206,360.0,1.0,Urban,N
743,Male,No,2,Graduate,No,22133,0,312,120.0,1.0,Semiurban,N
4144,Male,,2,Graduate,No,35771,0,159,120.0,1.0,Semiurban,N
1455,Male,Yes,1,Not Graduate,No,21270,0,87,120.0,0.0,Semiurban,Y
613,Female,No,0,Not Graduate,Yes,52123,1087,128,120.0,0.0,Metro,N
3417,Mle,No,0,Not Graduate,Yes,19574,1845,209,180.0,1.0,Semiurban,N
1871,Male,No,0,Not Graduate,No,10563,2952,132,120.0,1.0,Urban,Y
3823,Male,Yes,2,Graduate,,20091,0,151,180.0,0.0,Semiurban,N
402,,Yes,3+,Graduate,No,33729,0,178,120.0,0.0,Rural,Y
4058,Female,Yes,2,Graduate,No,25227,989,159,120.0,0.0,Urban,N
850,Male,No,3+,Graduate,Yes,72779,0,149,120.0,1.0,Urban,Y
3970,Female,No,1,Not Graduate,Yes,23214,3992,181,180.0,1.0,Rural,N
1729,Male,No,0,Graduate,Yes,30562,10088,221,180.0,1.0,Semiurban,Y
375,Male,No,2,Graduate,Yes,15631,3391,145,240.0,1.0,Rural,Y
2936,Male,No,2,Not Graduate,No,16673,0,86,180.0,1.0,Urban,N
538,Male,Yes,3+,Graduate,No,33765,6183,211,240.0,0.0,Urban,Y
4113,Mle,No,1,Not Graduate,Yes,41732,0,50,,1.0,Rural,Y
3160,Female,No,2,Not Graduate,Yes,22478,3362,122,180.0,0.0,Rural,N
1008,Female,Yes,1,Not Graduate,No,37726,0,0,180.0,0.0,Urban,N
4883,Male,No,2,Graduate,No,24511,3031,276,180.0,0.0,Rural,N
4397,Male,Yes,3+,Not Graduate,Yes,16775,0,174,180.0,1.0,Urban,Y
4611,Female,Yes,1,Not Graduate,,24701,0,224,120.0,1.0,semi-urban,Y
579,Female,Yes,2,Graduate,Yes,17247,1355,-50,120.0,1.0,Urban,N
693,Male,Yes,0,Not Graduate,Yes,10208,0,147,240.0,0.0,Urban,Y
1612,Male,No,1,Graduate,No,14964,2419,146,360.0,0.0,Rural,N
2735,Male,Yes,0,Not Graduate,No,12732,0,142,120.0,1.0,Rural,N
4987,Female,No,2,Graduate,Yes,34362,5748,118,120.0,0.0,Rural,N
4249,Female,No,2,Graduate,Yes,14264,0,184,180.0,0.0,Rural,Y
656,Male,No,0,Graduate,Yes,5491,834,156,180.0,0.0,Semiurban,N
445,Female,No,3+,Graduate,No,6626,2519,133,120.0,1.0,Urban,Y
4982,Female,No,3+,Graduate,Self,22381,0,54,180.0,0.0,Semiurban,Y
1830,Male,No,2,Graduate,No,12676,10667,183,999.0,1.0,Semiurban,Y
3208,Male,No,four,Graduate,Yes,33587,2555,130,240.0,1.0,Semiurban,Y
1229,Female,No,2,Not Graduate,Yes,26732,3413,162,240.0,0.0,Urban,Y
3617,Female,Yes,0,Not Graduate,,26099,6074,155,360.0,1.0,Semiurban,Y
3678,Female,No,3+,Graduate,Yes,9662,0,110,240.0,0.0,Semiurban,N
3045,Female,No,,Not Graduate,Yes,22598,0,137,240.0,1.0,Rural,Y
591,Female,No,0,Grad,No,10537,7045,164,120.0,1.0,Rural,N
2907,Male,Yes,four,Not Graduate,Yes,41367,0,218,240.0,1.0,Urban,Y
1576,Male,Yes,2,Not Graduate,Yes,30008,0,201,180.0,1.0,Urban,Y
479,Male,Yes,0,Graduate,Yes,51263,0,0,180.0,0.0,Rural,Y
4414,Male,Yes,2,Graduate,Yes,8701,984,117,180.0,0.0,Rural,N
4497,Male,Yes,3+,Not Graduate,Yes,22463,1918,117,360.0,0.0,Urban,Y
2657,,No,0,Not Graduate,Yes,28348,1364,184,180.0,1.0,Urban,Y
2397,Female,No,3+,Graduate,No,15294,0,210,120.0,1.0,Semiurban,Y
4053,Female,No,2,Graduate,No,17664,0,113,120.0,-1.0,Urban,Y
4750,Female,Yes,2,Not Graduate,No,19470,2625,118,240.0,0.0,Urban,Y
2661,Male,Yes,0,Not Graduate,Self,10813,0,190,240.0,0.0,Semiurban,Y
1872,Male,Yes,1,Graduate,Yes,54873,0,122,360.0,0.0,Urban,Y
3532,Male,No,1,Graduate,Yes,21537,2181,158,180.0,0.0,Rural,Y
2621,Female,No,3+,Not Graduate,No,11844,1984,203,180.0,0.0,Urban,Y
466,Male,No,0,Graduate,No,28189,1798,100,240.0,1.0,Rural,Y
744,Male,Yes,2,Graduate,No,21398,6086,137,120.0,1.0,Rural,Y
2752,Female,No,0,Graduate,Yes,44492,0,130,360.0,0.0,Semiurban,Y
3732,Male,Yes,1,Graduate,Yes,22799,4480,134,180.0,1.0,Rural,Y
183,Male,No,0,Graduate,Yes,38218,0,156,180.0,0.0,Semiurban,N
243,Male,No,2,Graduate,No,26192,0,128,360.0,1.0,Urban,Y
2717,Female,Yes,3+,Not Graduate,Yes,10498,0,123,240.0,0.0,Semiurban,Y
1395,Male,Yes,3+,Graduate,No,22963,3107,109,240.0,1.0,Semiurban,Y
1054,Male,No,0,Graduate,No,21540,0,149,120.0,0.0,Semiurban,N
3260,Female,Yes,3+,Graduate,Yes,31988,2271,148,240.0,1.0,Urban,Y
654,Female,Yes,2,Not Graduate,No,14304,2607,145,120.0,1.0,Rural,Y
149,Male,No,2,Graduate,Yes,13775,1997,180,360.0,0.0,Semiurban,Y
709,Female,Yes,3+,Not Graduate,No,21492,321,184,120.0,0.0,Urban,Y
3587,,Yes,3+,Not Graduate,Yes,20980,6897,143,240.0,1.0,Rural,Y
24,Female,Yes,1,Graduate,Yes,38337,0,172,240.0,0.0,Rural,N
1286,Male,No,1,Graduate,No,13362,0,129,180.0,1.0,Semiurban,N
1958,Female,No,2,Graduate,Yes,24292,775,140,360.0,0.0,Urban,Y
2261,Female,Yes,0,Not Graduate,No,12796,3134,164,120.0,0.0,Rural,N
1533,Female,Yes,0,Graduate,No,59678,852,164,240.0,1.0,Urban,Y
1437,Male,Yes,3+,Graduate,Yes,25742,0,69,240.0,0.0,Urban,Y
920,Female,Yes,1,Grad,Yes,17073,0,230,360.0,0.0,Rural,Y
1200,Male,No,0,Not Graduate,Yes,13775,0,202,,0.0,Rural,N
2217,Male,Yes,1,Not Graduate,No,13885,0,143,360.0,0.0,Semiurban,Y
4626,Male,Yes,3+,Not Graduate,No,13458,0,195,360.0,1.0,Rural,Y
470,Female,Yes,2,Not Graduate,No,9647,565,95,240.0,1.0,Semiurban,N
4916,Male,Yes,3+,Grad,Yes,10374,0,140,360.0,,Metro,Y
3507,Male,Y,3+,Graduate,Yes,30880,0,169,360.0,0.0,Rural,Y
107,Male,No,1,Graduate,Yes,29439,7830,130,240.0,1.0,Rural,Y
1485,Male,No,3+,Not Graduate,Yes,16942,0,147,120.0,1.0,Semiurban,N
4645,Female,Yes,2,Graduate,Yes,14856,0,182,240.0,0.0,Rural,Y
351,Female,Yes,3+,Not Graduate,No,19080,1032,204,240.0,1.0,Urban,Y
1510,Male,No,3+,Not Graduate,Yes,14928,0,223,240.0,2.0,Urban,Y
1261,Fmale,Yes,2,Graduate,No,18983,0,124,240.0,0.0,Rural,N
49,Female,Yes,1,Graduate,Yes,10986,4826,77,240.0,1.0,Rural,N
239,Male,No,0,Graduate,Yes,32443,0,9999,240.0,1.0,Urban,Y
713,Male,No,,Not Graduate,No,18668,1577,234,360.0,0.0,Rural,Y
1444,Male,No,0,Graduate,No,21767,0,67,360.0,1.0,,Y
4743,Female,Yes,3+,Graduate,No,8080,0,208,180.0,0.0,Semiurban,N
349,Female,No,1,Graduate,Yes,42224,1109,82,180.0,0.0,Urban,Y
3583,Male,Yes,1,Graduate,No,23251,6319,240,240.0,1.0,Urban,N
3993,Female,Yes,2,Not Graduate,No,25147,1381,164,240.0,1.0,Urban,Y
3944,Male,Y,2,Graduate,Yes,16816,1558,166,240.0,0.0,Urban,N
2664,Male,No,2,Not Graduate,Yes,28810,0,100,180.0,0.0,Rural,N
2719,Male,No,3+,Not Graduate,Yes,24971,0,124,120.0,1.0,Semiurban,Y
2614,Female,Yes,2,Not Graduate,Yes,15143,0,211,120.0,1.0,Urban,N
4246,Female,No,2,Graduate,No,14807,0,100,240.0,0.0,Urban,N
2512,Fmale,No,2,Not Graduate,No,26408,0,251,240.0,1.0,Semiurban,Y
901,Male,Yes,0,Graduate,Yes,26519,0,148,360.0,1.0,Urban,Y
3523,Female,No,1,Graduate,No,30716,6166,212,360.0,0.0,Semiurban,Y
4336,Male,No,0,Graduate,No,29155,0,138,240.0,1.0,Rural,Y
1932,Male,Yes,0,Not Graduate,Yes,38582,2061,120,240.0,1.0,Urban,Y
4787,Male,No,3+,Not Graduate,Yes,32201,0,146,360.0,1.0,Rural,Y
4367,Male,Yes,0,Not Graduate,Yes,20425,6889,63,360.0,0.0,Semiurban,Y
3034,Female,Yes,2,Graduate,No,19356,712,132,180.0,0.0,Rural,N
2772,Male,No,2,Graduate,No,16770,2844,132,120.0,0.0,Semiurban,Y
3601,Male,No,2,Not Graduate,Yes,41537,2433,91,240.0,1.0,Semiurban,Y
4898,Female,Yes,3+,Not Graduate,No,21495,0,126,240.0,1.0,Urban,N
3685,Male,Yes,2,Graduate,Yes,14265,0,135,120.0,0.0,Rural,N
3249,Female,No,1,Not Graduate,Yes,23216,0,141,240.0,1.0,Semiurban,N
2255,Female,No,3+,Not Graduate,Yes,26558,3456,131,360.0,1.0,Semiurban,Y
2126,Male,Yes,0,Not Graduate,No,10868,0,210,360.0,1.0,Semiurban,Y
31,Mle,No,0,Graduate,Yes,21365,2031,246,120.0,1.0,Rural,Y
2307,Male,No,2,Graduate,Yes,27565,2631,195,120.0,1.0,Urban,Y
1227,Female,Yes,2,Graduate,No,28343,0,92,180.0,1.0,Urban,Y
3386,Female,No,0,Graduate,Yes,17368,0,125,240.0,1.0,Rural,N
2330,Female,No,1,Graduate,Yes,17620,990,227,360.0,1.0,Rural,Y
174,Female,Yes,3+,Graduate,Yes,20108,0,134,360.0,0.0,Urban,Y
2677,Female,Yes,2,Not Graduate,Yes,40392,0,144,120.0,0.0,Urban,Y
3302,Female,No,0,Not Graduate,Self,20560,826,157,360.0,0.0,Semiurban,Y
4691,Male,,1,Graduate,No,8301,1836,167,120.0,1.0,Rural,Y
860,Fmale,Yes,2,Not Graduate,Yes,19967,3005,127,240.0,1.0,Rural,N
1973,Male,Yes,0,Not Graduate,No,12861,0,149,360.0,1.0,Semiurban,Y
1918,Female,Yes,3+,Graduate,No,16908,0,233,360.0,1.0,Urban,Y
3350,Male,Yes,2,Graduate,No,13563,1320,173,240.0,0.0,Rural,Y
4104,Female,Yes,0,Graduate,No,26491,5761,153,360.0,0.0,Rural,Y
4088,Female,No,3+,Not Graduate,No,18090,2996,69,180.0,0.0,Semiurban,Y
2492,Female,Yes,0,Not Graduate,Yes,12406,1674,222,240.0,0.0,Rural,Y
4981,Female,No,2,Graduate,Yes,16907,733,64,180.0,1.0,Semiurban,Y
808,Female,Yes,3+,Not Graduate,No,17261,0,9999,120.0,1.0,Urban,Y
1470,Female,No,1,Graduate,Yes,34107,4731,148,360.0,0.0,Semiurban,N
2007,Male,No,1,Not Graduate,No,13901,6742,-50,180.0,0.0,Urban,Y
4223,Male,Yes,1,Graduate,No,13202,0,136,240.0,0.0,Rural,Y
4212,Male,No,0,Graduate,Yes,9164,0,148,240.0,1.0,Urban,Y
4844,Female,Yes,1,Graduate,No,14045,2528,131,360.0,0.0,Urban,Y
3610,Male,No,0,Graduate,No,36439,511,143,360.0,0.0,Urban,Y
494,Male,No,3+,Not Graduate,No,30615,0,180,240.0,1.0,Rural,Y
1624,Female,Yes,3+,Graduate,Yes,63640,0,189,120.0,1.0,Urban,Y
2652,Female,No,3+,Not Graduate,No,25890,3771,210,360.0,1.0,Rural,Y
4494,Male,No,1,Graduate,Yes,10429,0,151,360.0,0.0,Rural,Y
1002,Female,No,1,Not Graduate,No,7769,0,105,240.0,0.0,Urban,N
2318,Female,Yes,four,Not Graduate,No,35016,1570,133,180.0,0.0,Urban,Y
3687,Male,Yes,2,Graduate,No,25077,33615,191,120.0,1.0,Semiurban,Y
1952,Male,Yes,2,Graduate,No,14763,0,189,360.0,0.0,Urban,Y
2747,Female,No,2,Graduate,Yes,16863,7874,133,180.0,0.0,Semiurban,Y
3486,Female,No,,Graduate,No,26977,1659,116,240.0,1.0,Semiurban,Y
973,Female,Yes,1,Not Graduate,No,32598,0,100,240.0,1.0,Urban,Y
1309,Female,No,0,Graduate,No,18587,0,121,180.0,0.0,Metro,Y
1133,Female,Yes,0,Not Graduate,No,18872,0,207,240.0,1.0,Semiurban,Y
2490,Male,Y,2,Graduate,No,32888,2785,177,240.0,0.0,Semiurban,N
3418,Female,,0,Not Graduate,Yes,22860,0,205,240.0,1.0,Urban,N
4682,Male,Yes,0,Not Graduate,No,38699,1609,115,120.0,0.0,Urban,N
4007,,Yes,1,Graduate,Yes,23304,2484,1500,180.0,1.0,Rural,N
4423,Male,Yes,3+,Graduate,Yes,11923,0,219,180.0,1.0,Urban,Y
2812,Female,No,3+,Graduate,Yes,34065,1997,224,360.0,0.0,Urban,Y
3906,Female,Yes,3+,Not Graduate,Yes,41607,6089,188,360.0,1.0,Urban,N
3241,Female,No,0,Not Graduate,Yes,29512,0,106,240.0,0.0,Urban,Y
4676,Male,Yes,2,Not Graduate,Yes,13809,520,175,180.0,0.0,Urban,N
4600,Fmale,Yes,2,Not Graduate,Yes,12077,0,180,120.0,1.0,Rural,Y
2643,Female,Yes,0,Not Graduate,No,43607,4248,161,240.0,0.0,Semiurban,N
1664,Female,Yes,2,Graduate,No,42083,0,97,240.0,0.0,Urban,Y
1702,Mle,No,3+,Not Graduate,Yes,28512,0,178,360.0,0.0,Urban,N
17,Fmale,Yes,2,Graduate,Self,19692,3922,155,180.0,1.0,Urban,Y
3393,Male,No,1,Not Graduate,Yes,16196,0,83,360.0,1.0,Urban,Y
1059,Female,No,1,Not Graduate,No,34492,0,74,240.0,0.0,Semiurban,N
641,Male,Yes,0,Not Graduate,Yes,29632,3721,142,180.0,0.0,Urban,Y
2660,Female,Yes,3+,Graduate,No,30352,0,157,360.0,0.0,Semiurban,Y
3011,Male,No,2,Graduate,No,28660,0,116,360.0,0.0,Semiurban,Y
2170,Female,No,1,Not Graduate,No,27065,3292,111,120.0,2.0,Urban,Y
2814,Female,Yes,2,Graduate,No,35384,0,221,120.0,0.0,Semiurban,Y
4261,Female,No,1,Graduate,No,23735,0,135,120.0,1.0,Rural,Y
